CategoryID,CategoryNumber,CategoryName
13057,1,User Experience
13058,1,Delivery
13059,1,Delivery
13060,1,Pricing
13061,4,Delivery
13062,1,User Experience
13063,5,Customer Service
13064,4,Customer Service
13065,2,Customer Service
13066,1,Customer Service
13067,2,Pricing
13068,2,Customer Service
13069,3,Delivery
13070,5,Customer Service
13071,3,Pricing
13072,2,Customer Service
13073,5,Customer Service
13074,3,User Experience
13075,3,Delivery
13076,2,Customer Service
13077,3,User Experience
13078,5,Customer Service
13079,4,Delivery
13080,2,Delivery
13081,5,Product Quality
13082,4,Customer Service
13083,1,User Experience
13084,3,User Experience
13085,3,Pricing
13086,4,Delivery
13087,5,Pricing
13088,2,Delivery
13089,3,User Experience
13090,5,User Experience
13091,3,Customer Service
13092,4,User Experience
13093,5,Product Quality
13094,2,Pricing
13095,1,Delivery
13096,4,Product Quality
13097,2,User Experience
13098,1,User Experience
13099,3,User Experience
13100,2,Pricing
13101,5,Product Quality
13102,1,Customer Service
13103,3,Customer Service
13104,4,Customer Service
13105,3,Customer Service
13106,2,User Experience
13107,2,Product Quality
13108,3,Customer Service
13109,4,Pricing
13110,3,User Experience
13111,2,Delivery
13112,5,Customer Service
13113,2,Delivery
13114,5,Delivery
13115,1,Customer Service
13116,2,Pricing
13117,3,Delivery
13118,3,Pricing
13119,5,Customer Service
13120,5,Customer Service
13121,3,Delivery
13122,3,Product Quality
13123,1,Customer Service
13124,3,Delivery
13125,2,User Experience
13126,5,Pricing
13127,5,Product Quality
13128,2,User Experience
13129,4,Customer Service
13130,3,Delivery
13131,5,Delivery
13132,1,Pricing
13133,2,User Experience
13134,1,Customer Service
13135,4,Pricing
13136,3,Product Quality
13137,1,User Experience
13138,4,Pricing
13139,3,User Experience
13140,5,Pricing
13141,5,User Experience
13142,2,Customer Service
13143,4,Product Quality
13144,1,Delivery
13145,4,User Experience
13146,2,Pricing
13147,5,Delivery
13148,1,Pricing
13149,2,User Experience
13150,4,Customer Service
13151,1,Delivery
13152,1,Pricing
13153,4,Delivery
13154,2,User Experience
13155,3,User Experience
13156,5,Delivery
13157,2,Customer Service
13158,1,User Experience
13159,5,Product Quality
13160,1,Customer Service
13161,4,Pricing
13162,5,Pricing
13163,4,Customer Service
13164,1,Product Quality
13165,3,Product Quality
13166,5,Product Quality
13167,5,Delivery
13168,5,Customer Service
13169,1,Pricing
13170,5,Pricing
13171,3,Delivery
13172,3,Pricing
13173,3,User Experience
13174,4,Pricing
13175,5,User Experience
13176,3,Customer Service
13177,4,User Experience
13178,3,Customer Service
13179,1,Customer Service
13180,5,User Experience
13181,4,User Experience
13182,2,Pricing
13183,3,Product Quality
13184,1,Customer Service
13185,2,Product Quality
13186,2,Customer Service
13187,2,Customer Service
13188,5,User Experience
13189,5,Product Quality
13190,1,Delivery
13191,5,Pricing
13192,1,Delivery
13193,2,Pricing
13194,5,Customer Service
13195,2,Product Quality
13196,5,Customer Service
13197,3,Customer Service
13198,2,Customer Service
13199,4,Pricing
13200,4,User Experience
13201,3,Delivery
13202,1,Product Quality
13203,4,User Experience
13204,4,User Experience
13205,1,Delivery
13206,2,Pricing
13207,3,Delivery
13208,5,Product Quality
13209,1,User Experience
13210,2,Delivery
13211,5,Product Quality
13212,4,Product Quality
13213,5,User Experience
13214,3,Delivery
13215,5,Delivery
13216,2,Product Quality
13217,2,Pricing
13218,3,Customer Service
13219,4,Product Quality
13220,2,Customer Service
13221,3,Customer Service
13222,4,Delivery
13223,5,Pricing
13224,3,Customer Service
13225,3,Product Quality
13226,4,Customer Service
13227,5,Product Quality
13228,1,Customer Service
13229,1,Product Quality
13230,2,User Experience
13231,2,Product Quality
13232,3,User Experience
13233,4,Customer Service
13234,3,User Experience
13235,2,Delivery
13236,3,User Experience
13237,1,Delivery
13238,5,User Experience
13239,1,Delivery
13240,5,Product Quality
13241,3,Delivery
13242,5,Delivery
13243,1,User Experience
13244,4,Delivery
13245,4,Delivery
13246,4,Delivery
13247,5,Customer Service
13248,4,Delivery
13249,2,Product Quality
13250,3,Pricing
13251,1,User Experience
13252,3,Delivery
13253,1,Product Quality
13254,3,User Experience
13255,1,Delivery
13256,4,User Experience
13257,4,Customer Service
13258,4,Delivery
13259,1,Delivery
13260,2,Customer Service
13261,3,Customer Service
13262,5,User Experience
13263,3,Customer Service
13264,1,Product Quality
13265,2,Customer Service
13266,2,Customer Service
13267,2,Delivery
13268,1,Customer Service
13269,1,Delivery
13270,4,User Experience
13271,5,Pricing
13272,2,Pricing
13273,1,User Experience
13274,2,User Experience
13275,5,Customer Service
13276,4,Customer Service
13277,4,User Experience
13278,2,Pricing
13279,3,Product Quality
13280,4,Pricing
13281,2,Product Quality
13282,3,Product Quality
13283,4,Customer Service
13284,2,Pricing
13285,2,Delivery
13286,3,Delivery
13287,3,User Experience
13288,5,Customer Service
13289,5,Customer Service
13290,2,Customer Service
13291,3,Delivery
13292,3,Pricing
13293,1,Pricing
13294,4,User Experience
13295,3,Delivery
13296,3,Product Quality
13297,5,Pricing
13298,3,Delivery
13299,2,Pricing
13300,1,Pricing
13301,3,Customer Service
13302,3,Customer Service
13303,2,Delivery
13304,2,Customer Service
13305,1,Pricing
13306,4,Delivery
13307,1,User Experience
13308,1,Delivery
13309,2,Pricing
13310,5,Product Quality
13311,3,Pricing
13312,5,Delivery
13313,1,Customer Service
13314,3,Delivery
13315,1,User Experience
13316,2,Product Quality
13317,4,Customer Service
13318,1,User Experience
13319,4,Delivery
13320,2,Delivery
13321,1,Pricing
13322,4,Product Quality
13323,4,Product Quality
13324,1,User Experience
13325,3,Product Quality
13326,5,Delivery
13327,2,Pricing
13328,4,Customer Service
13329,5,User Experience
13330,3,Customer Service
13331,3,Customer Service
13332,3,Pricing
13333,2,Pricing
13334,5,Customer Service
13335,1,Customer Service
13336,1,Customer Service
13337,1,Customer Service
13338,3,Product Quality
13339,1,User Experience
13340,3,Product Quality
13341,2,Customer Service
13342,4,Product Quality
13343,4,Pricing
13344,1,Customer Service
13345,4,Pricing
13346,3,Product Quality
13347,3,Pricing
13348,5,User Experience
13349,4,Delivery
13350,5,Product Quality
13351,5,Pricing
13352,3,Customer Service
13353,4,User Experience
13354,3,Product Quality
13355,1,Delivery
13356,3,Customer Service
13357,5,Pricing
13358,2,User Experience
13359,3,Delivery
13360,1,Pricing
13361,4,Pricing
13362,5,Delivery
13363,1,Pricing
13364,4,Product Quality
13365,1,Pricing
13366,3,Customer Service
13367,4,Pricing
13368,5,Delivery
13369,1,Pricing
13370,5,Customer Service
13371,4,Product Quality
13372,5,Delivery
13373,3,Customer Service
13374,5,Customer Service
13375,2,Delivery
13376,5,Pricing
13377,2,User Experience
13378,3,User Experience
13379,2,Customer Service
13380,1,Product Quality
13381,1,Delivery
13382,4,Product Quality
13383,5,Customer Service
13384,2,Customer Service
13385,5,Product Quality
13386,1,Product Quality
13387,1,Customer Service
13388,1,User Experience
13389,1,Pricing
13390,5,Product Quality
13391,4,Pricing
13392,1,Delivery
13393,3,Product Quality
13394,4,User Experience
13395,1,Product Quality
13396,5,Customer Service
13397,5,Pricing
13398,1,Customer Service
13399,2,Pricing
13400,1,Customer Service
13401,4,Customer Service
13402,3,Product Quality
13403,2,User Experience
13404,5,Customer Service
13405,5,Pricing
13406,4,User Experience
13407,3,User Experience
13408,5,Product Quality
13409,1,Customer Service
13410,3,Delivery
13411,5,Pricing
13412,5,Product Quality
13413,5,Pricing
13414,4,Product Quality
13415,4,Delivery
13416,3,Customer Service
13417,1,Delivery
13418,3,Product Quality
13419,3,Customer Service
13420,1,User Experience
13421,5,Pricing
13422,5,User Experience
13423,5,Customer Service
13424,1,Pricing
13425,4,Pricing
13426,5,Product Quality
13427,4,Customer Service
13428,3,Delivery
13429,4,Delivery
13430,5,User Experience
13431,3,Product Quality
13432,5,User Experience
13433,2,User Experience
13434,4,Customer Service
13435,1,Delivery
13436,5,Product Quality
13437,3,Customer Service
13438,3,Customer Service
13439,3,Customer Service
13440,2,Customer Service
13441,4,User Experience
13442,5,User Experience
13443,4,Product Quality
13444,2,Product Quality
13445,1,Delivery
13446,4,Customer Service
13447,2,Customer Service
13448,2,User Experience
13449,4,Pricing
13450,1,Customer Service
13451,2,Pricing
13452,4,User Experience
13453,5,Product Quality
13454,1,User Experience
13455,5,Product Quality
13456,5,Delivery
13457,1,User Experience
13458,4,Customer Service
13459,5,Customer Service
13460,3,Pricing
13461,5,Product Quality
13462,4,Customer Service
13463,1,Customer Service
13464,4,User Experience
13465,3,Product Quality
13466,2,Customer Service
13467,4,User Experience
13468,3,Delivery
13469,4,Pricing
13470,2,Product Quality
13471,5,User Experience
13472,2,User Experience
13473,1,Product Quality
13474,4,Pricing
13475,5,Product Quality
13476,4,Delivery
13477,1,Product Quality
13478,5,Product Quality
13479,2,Customer Service
13480,5,User Experience
13481,1,Pricing
13482,3,Product Quality
13483,1,User Experience
13484,5,Pricing
13485,5,Customer Service
13486,1,Delivery
13487,2,User Experience
13488,3,User Experience
13489,4,Pricing
13490,3,User Experience
13491,2,Customer Service
13492,4,User Experience
13493,1,Delivery
13494,4,User Experience
13495,3,User Experience
13496,2,Pricing
13497,3,User Experience
13498,1,Product Quality
13499,5,Delivery
13500,3,Pricing
13501,4,User Experience
13502,2,Product Quality
13503,5,Pricing
13504,3,Customer Service
13505,2,User Experience
13506,2,Customer Service
13507,4,Product Quality
13508,2,Product Quality
13509,1,Customer Service
13510,2,User Experience
13511,5,Customer Service
13512,1,Product Quality
13513,3,User Experience
13514,3,Product Quality
13515,1,User Experience
13516,4,Pricing
13517,5,User Experience
13518,5,Delivery
13519,1,Customer Service
13520,1,Pricing
13521,5,Customer Service
13522,2,User Experience
13523,4,Delivery
13524,5,Pricing
13525,1,User Experience
13526,1,Delivery
13527,4,Pricing
13528,2,Product Quality
13529,2,Delivery
13530,4,Delivery
13531,2,Customer Service
13532,3,Pricing
13533,5,Product Quality
13534,5,Delivery
13535,1,Pricing
13536,1,Product Quality
13537,5,Customer Service
13538,1,User Experience
13539,1,Delivery
13540,5,Pricing
13541,3,Customer Service
13542,2,Pricing
13543,3,Customer Service
13544,5,Product Quality
13545,5,User Experience
13546,4,User Experience
13547,5,Customer Service
13548,1,Pricing
13549,4,Pricing
13550,5,Pricing
13551,1,Customer Service
13552,2,Pricing
13553,5,Delivery
13554,1,User Experience
13555,2,Delivery
13556,4,Delivery
13557,3,User Experience
13558,3,Pricing
13559,3,Product Quality
13560,4,Pricing
13561,1,User Experience
13562,3,Pricing
13563,2,Pricing
13564,1,User Experience
13565,1,Pricing
13566,5,Delivery
13567,5,Pricing
13568,5,Customer Service
13569,3,Pricing
13570,4,Product Quality
13571,3,Pricing
13572,1,Delivery
13573,1,Pricing
13574,2,Delivery
13575,5,Customer Service
13576,4,Customer Service
13577,5,User Experience
13578,3,Product Quality
13579,2,Pricing
13580,1,User Experience
13581,2,Delivery
13582,1,Pricing
13583,3,Pricing
13584,2,Pricing
13585,1,Pricing
13586,2,User Experience
13587,2,Customer Service
13588,2,Product Quality
13589,3,User Experience
13590,2,User Experience
13591,2,Pricing
13592,4,Product Quality
13593,5,User Experience
13594,4,User Experience
13595,2,Pricing
13596,3,Delivery
13597,5,User Experience
13598,1,User Experience
13599,2,Pricing
13600,2,User Experience
13601,1,Pricing
13602,5,Customer Service
13603,3,Delivery
13604,5,Customer Service
13605,1,User Experience
13606,5,Customer Service
13607,2,Customer Service
13608,4,Delivery
13609,1,Product Quality
13610,4,User Experience
13611,3,Pricing
13612,4,User Experience
13613,3,Customer Service
13614,1,Product Quality
13615,5,Delivery
13616,5,Pricing
13617,1,Pricing
13618,1,Customer Service
13619,3,Product Quality
13620,4,User Experience
13621,2,User Experience
13622,4,Customer Service
13623,3,Product Quality
13624,4,Delivery
13625,2,Delivery
13626,3,Delivery
13627,3,Product Quality
13628,1,Customer Service
13629,1,User Experience
13630,3,Product Quality
13631,5,Customer Service
13632,1,Product Quality
13633,1,User Experience
13634,5,Delivery
13635,5,Customer Service
13636,2,Product Quality
13637,5,Product Quality
13638,5,Customer Service
13639,2,Customer Service
13640,4,Delivery
13641,5,User Experience
13642,1,Delivery
13643,3,Delivery
13644,4,User Experience
13645,2,Product Quality
13646,1,Pricing
13647,5,Customer Service
13648,3,User Experience
13649,4,User Experience
13650,5,Customer Service
13651,3,Product Quality
13652,3,User Experience
13653,1,Product Quality
13654,5,Customer Service
13655,4,Product Quality
13656,2,Pricing
13657,5,Customer Service
13658,1,Product Quality
13659,2,Pricing
13660,3,Delivery
13661,3,Pricing
13662,4,Delivery
13663,2,Delivery
13664,4,Product Quality
13665,1,Product Quality
13666,4,Product Quality
13667,3,Pricing
13668,1,User Experience
13669,4,User Experience
13670,1,Customer Service
13671,2,User Experience
13672,1,User Experience
13673,4,User Experience
13674,2,Delivery
13675,4,Product Quality
13676,5,Pricing
13677,4,Pricing
13678,5,Pricing
13679,1,Customer Service
13680,1,Product Quality
13681,5,User Experience
13682,4,Pricing
13683,1,Delivery
13684,2,Delivery
13685,2,User Experience
13686,3,User Experience
13687,2,Delivery
13688,5,User Experience
13689,2,Delivery
13690,5,Delivery
13691,4,User Experience
13692,5,Customer Service
13693,3,User Experience
13694,4,Product Quality
13695,1,Product Quality
13696,4,User Experience
13697,5,Delivery
13698,5,Delivery
13699,4,Pricing
13700,3,User Experience
13701,5,User Experience
13702,1,Pricing
13703,2,Pricing
13704,5,User Experience
13705,5,Pricing
13706,3,Product Quality
13707,3,Delivery
13708,4,User Experience
13709,2,Delivery
13710,2,Pricing
13711,2,Product Quality
13712,2,Product Quality
13713,3,User Experience
13714,1,Customer Service
13715,1,Customer Service
13716,1,Delivery
13717,4,Product Quality
13718,5,Product Quality
13719,1,Delivery
13720,2,Product Quality
13721,4,Customer Service
13722,5,Delivery
13723,2,Product Quality
13724,4,Customer Service
13725,4,Delivery
13726,3,Customer Service
13727,5,Delivery
13728,3,Delivery
13729,5,Delivery
13730,5,User Experience
13731,2,Pricing
13732,5,Customer Service
13733,1,User Experience
13734,3,User Experience
13735,5,Delivery
13736,4,Pricing
13737,1,Pricing
13738,1,Delivery
13739,1,Customer Service
13740,1,Product Quality
13741,3,User Experience
13742,5,User Experience
13743,1,Delivery
13744,3,Customer Service
13745,1,User Experience
13746,4,User Experience
13747,4,Customer Service
13748,4,Pricing
13749,3,Pricing
13750,1,Product Quality
13751,2,Customer Service
13752,4,Customer Service
13753,1,Delivery
13754,3,Delivery
13755,2,Product Quality
13756,5,Product Quality
13757,2,User Experience
13758,2,Delivery
13759,5,Delivery
13760,3,Customer Service
13761,1,Delivery
13762,1,Delivery
13763,4,Pricing
13764,4,Delivery
13765,2,Product Quality
13766,3,User Experience
13767,1,Pricing
13768,2,Pricing
13769,2,Delivery
13770,2,Product Quality
13771,3,User Experience
13772,4,Customer Service
13773,1,User Experience
13774,3,Delivery
13775,1,Delivery
13776,2,Customer Service
13777,5,Delivery
13778,3,Customer Service
13779,1,Product Quality
13780,4,Customer Service
13781,4,Pricing
13782,2,Product Quality
13783,2,Pricing
13784,2,User Experience
13785,5,Pricing
13786,4,Product Quality
13787,4,Product Quality
13788,3,Delivery
13789,3,Pricing
13790,5,User Experience
13791,5,Customer Service
13792,2,Delivery
13793,1,Customer Service
13794,5,Product Quality
13795,3,Product Quality
13796,4,User Experience
13797,4,Customer Service
13798,5,Delivery
13799,5,Pricing
13800,5,Customer Service
13801,1,User Experience
13802,5,Pricing
13803,3,Delivery
13804,5,Product Quality
13805,1,User Experience
13806,3,Delivery
13807,2,User Experience
13808,2,Delivery
13809,1,Customer Service
13810,3,Pricing
13811,4,User Experience
13812,5,Delivery
13813,3,Customer Service
13814,3,Pricing
13815,5,Delivery
13816,2,Product Quality
13817,1,Product Quality
13818,3,User Experience
13819,3,User Experience
13820,2,Delivery
13821,5,User Experience
13822,1,Delivery
13823,3,Product Quality
13824,2,Delivery
13825,4,User Experience
13826,1,User Experience
13827,2,Customer Service
13828,1,Delivery
